station/location,date,gre000d0,hto000d0,nto000d0,prestad0,rre150d0,sre000d0,tre200d0,tre200dn,tre200dx,ure200d0
SMA,20170908,182,0,38,947.8,0,403,14.8,11.8,19.1,69.7
SMA,20170909,19,0,100,940.3,17.6,0,12,9.8,13.4,91.8
SMA,20170910,117,0,88,943.4,1.8,154,11.6,9,16.4,85.7
SMA,20170911,79,0,71,942.5,1.1,64,12.7,9.7,16.7,75.4
SMA,20170912,112,0,96,948.7,3.1,185,11.7,10.1,14.9,78.3
SMA,20170913,75,0,63,949.6,2.4,92,15,8.9,20.1,67.1
SMA,20170914,63,0,50,948.9,9.9,179,12.6,8.4,19.6,71.8
SMA,20170915,198,0,67,949.9,0,542,10.9,6.7,16.1,69.2
SMA,20170916,167,0,58,947.7,1.8,379,10.3,6.9,16.2,78.4
SMA,20170917,137,0,88,949.6,15,260,9.6,7.2,14.7,87.7
SMA,20170918,127,0,96,952.4,0,136,10.2,8.3,13.5,76.7
SMA,20170919,93,0,96,954,5.4,76,9.5,8.5,12.2,84.5
SMA,20170920,155,0,58,957,0,338,10.4,7.3,15.1,79.7
SMA,20170921,210,0,13,955.5,0,646,10.4,5.1,17.3,77.2
SMA,20170922,191,0,71,956.3,0,555,13.1,8.1,20,76.4
SMA,20170923,195,0,21,956.5,0.1,598,14.1,9.3,19.5,75.6
SMA,20170924,164,0,25,955.6,0,478,14.5,10.4,19.4,74.7
SMA,20170925,174,0,38,954.4,0,444,13.4,9.6,18.9,79.7
SMA,20170926,121,0,79,956.4,2.2,334,13.3,9.8,17,81.7
SMA,20170927,174,0,63,958.1,0,393,15,12.4,19.9,84
SMA,20170928,144,0,79,960.1,0.3,334,15.7,12.1,20.8,79.4
SMA,20170929,113,0,88,958.1,1.4,149,15.5,13.4,20.1,86.1
SMA,20170930,121,0,88,953.9,10.1,207,14.6,10,20.1,84.5
SMA,20171001,109,0,75,956.9,0,164,11.5,9.4,14.9,87.5
SMA,20171002,51,0,96,955.9,0.6,0,13.7,10.9,16.2,83.1
SMA,20171003,102,0,71,956.1,13.8,256,13.9,9.4,16.9,78.8
SMA,20171004,111,0,75,959.9,0,177,10.9,7,14.9,81.5
SMA,20171005,180,0,46,953.8,8.2,572,14.2,8.4,21.5,68.5
SMA,20171006,92,0,63,956.6,0.8,171,8.5,6.3,11.7,82.6
SMA,20171007,167,0,29,957.9,0.7,506,9.4,5.1,13.6,74.5
SMA,20171008,40,0,92,955.1,1.1,0,10,8.1,11.6,78.4
SMA,20171009,73,0,100,955.9,1.1,27,10.7,8,13.2,86.6
SMA,20171010,150,0,50,956.3,0,437,11,6.6,16.5,80.8
SMA,20171011,164,0,17,956.6,0,607,12.6,8,18.5,76.5
SMA,20171012,140,0,29,960.5,0,488,14.2,10.8,18.8,72.7
SMA,20171013,158,0,4,962.6,0.1,617,13.5,9.4,19.5,81.2
SMA,20171014,156,0,0,962.9,0,614,13.4,9,19.7,83.3
SMA,20171015,151,0,33,962.4,0,552,13.9,9.3,20.9,81.2
SMA,20171016,154,0,0,961.8,0,611,14.7,9.4,22.5,72
SMA,20171017,154,0,17,958,0,595,14.3,9.6,21.6,70.9
SMA,20171018,144,0,8,952.2,0,594,12.9,8.6,19.4,73
SMA,20171019,120,0,54,949.8,0,397,13.1,9.1,19,71.1
SMA,20171020,79,0,71,952.3,0,157,13.6,9.9,19.2,71.6
SMA,20171021,91,0,83,953.4,3.5,216,14.7,8.8,19,72.7
SMA,20171022,80,0,71,954.7,4.2,128,8.8,6.2,11.2,75.1
SMA,20171023,30,0,100,958.3,2,3,7.1,5.8,8.4,87.7
SMA,20171024,117,0,67,961.2,0,398,10.1,7.2,15.1,80.2
SMA,20171025,124,0,54,960.5,0,467,12,7.1,17.7,77.2
SMA,20171026,118,0,29,960.8,0,492,13,8.8,18.9,76.3
SMA,20171027,43,0,83,961.1,0.3,71,10.9,5.6,13.3,75.9
SMA,20171028,95,0,33,960.4,0,234,7.3,4,11.2,76.8
SMA,20171029,17,0,100,953.2,3.4,0,8.1,5.8,9.6,76.6
SMA,20171030,112,0,25,958.8,0,403,4.7,1.7,8.7,76.3
SMA,20171031,119,0,13,960.3,0,522,4,0.1,8.9,78.1
SMA,20171101,113,0,21,958.2,0,495,6.5,1.6,12.7,79.5
SMA,20171102,86,0,63,953.4,0,172,11.1,6.2,15,67.9
SMA,20171103,114,0,25,951.1,0,501,10.9,7.4,15.7,75.9
SMA,20171104,72,0,83,948.2,0,198,11.1,7.3,16,74.8
SMA,20171105,8,0,96,946.8,23.4,0,7.2,2.2,10.4,89.4
SMA,20171106,16,0,100,953.3,2.7,0,3.2,1.1,4.6,90.3
SMA,20171107,26,0,100,951,2.9,0,4.6,3.5,6.4,91.6
SMA,20171108,17,0,100,952,0.5,0,4.2,3.3,5.4,90.6
SMA,20171109,22,0,100,957.1,0,0,4.7,3.4,5.8,90.5
SMA,20171110,22,0,100,956.9,2.1,0,5.3,4.3,6.5,85.8
SMA,20171111,28,0,100,950.8,22.5,0,6.9,5.1,8.2,85.9
SMA,20171112,21,0,100,941.4,10.4,0,6.9,1.2,11.1,86.8
SMA,20171113,46,0,100,949.6,1.5,55,2.1,0.6,5.2,88.1
SMA,20171114,82,0,63,958.4,0,282,0.9,-1.4,4.7,87.2
SMA,20171115,53,0,83,958.5,0,162,0.7,-1,3.4,84.4
SMA,20171116,24,0,100,957.7,0,0,0.5,-0.8,2.1,83.6
SMA,20171117,58,0,92,958.8,0,51,1.8,-0.9,4.6,86.9
SMA,20171118,13,0,100,957.2,3.5,0,3.3,2.5,4.3,83.9
SMA,20171119,18,0,92,955.5,0.3,4,2.2,0.3,4.2,90
SMA,20171120,24,0,92,956.8,0.6,0,3,0.2,5.5,82.8
SMA,20171121,40,0,79,953.8,0,54,6.2,4,9.6,76.8
SMA,20171122,85,0,33,949.7,0,472,6.7,3,12.6,74.2
SMA,20171123,57,0,46,949.7,0,190,8.9,3.3,13.1,57.5
SMA,20171124,60,0,58,950.8,0,253,9.7,5.7,14,64.6
SMA,20171125,10,0,96,948.9,11.6,0,5.4,1.6,9.5,87
SMA,20171126,36,0,75,959.9,0.4,96,0.9,-0.6,2.8,79.6
SMA,20171127,48,0,54,958.9,0,56,3,0.6,5.5,62.7
SMA,20171128,31,0,96,945.9,2.7,6,3.7,1.9,5.1,65.9
SMA,20171129,16,0,100,941.2,0,0,1.8,0,3.2,86.6
SMA,20171130,21,0,100,942.1,3.4,2,0.2,-0.5,1.1,81.2
SMA,20171201,50,2,75,946.2,0,111,-1.1,-2.3,0.6,84.8
SMA,20171202,16,2,100,954,0,0,-0.7,-1.2,-0.1,76.3
SMA,20171203,30,1,96,959.4,0.6,0,-1.4,-2.2,-0.5,72.9
SMA,20171204,13,4,100,965.7,0.3,0,0.5,-1.3,2.3,88.1
SMA,20171205,44,1,96,969.9,0,65,1.3,-0.3,4.5,92.9
SMA,20171206,10,1,100,967.1,0,0,-0.5,-1.3,0.5,96.8
SMA,20171207,73,1,38,958.1,12.4,416,1.8,-1.5,5.4,79.4
SMA,20171208,13,0,96,949,10.1,0,2.5,-1.4,6.3,85.9
SMA,20171209,52,5,92,951.5,0.4,144,-2.1,-3.4,-0.1,81.7
SMA,20171210,6,5,100,934.1,17,0,-0.5,-4.4,5.5,84.6
SMA,20171211,17,0,96,923.1,3.7,0,3.4,1.8,5.7,91.9
SMA,20171212,12,0,100,945.1,0.2,0,1.5,-0.6,4.5,83.9
SMA,20171213,53,0,67,947.5,0.8,231,0.7,-1.7,3.4,76.7
SMA,20171214,15,0,100,937.4,34.9,0,2.7,-0.2,9,87
SMA,20171215,54,5,83,935.6,1.3,197,2.6,0.6,4.8,76.8
SMA,20171216,7,5,100,945.8,2.5,0,0.8,-0.3,1.7,91.5
SMA,20171217,31,5,88,958.1,0.7,20,-0.2,-1.6,1.3,81.9
SMA,20171218,17,7,100,958,4.8,0,-0.6,-2.1,0.4,89.9
SMA,20171219,17,4,100,965.8,0.2,0,0.7,-0.1,1.7,93.2
SMA,20171220,28,3,100,967.5,0,24,0.7,0.2,2,92.3
SMA,20171221,51,3,96,969.9,3.3,158,2.2,0.2,4.7,88.5
SMA,20171222,12,0,100,968.9,5.7,0,3.6,2.5,4.8,97.1
SMA,20171223,15,0,96,969.4,0.1,0,3.9,2.4,5,96.9
SMA,20171224,19,0,100,964.8,0,0,0.7,-0.9,2.3,94.4
SMA,20171225,30,0,92,955.8,0,2,-0.8,-2,0.4,97.1
SMA,20171226,22,0,96,944.5,0,41,1.7,-2.3,5.6,83.1
SMA,20171227,10,0,96,927,2.7,0,1.7,-0.1,3.5,86.6
SMA,20171228,20,3,88,937.4,1.5,3,0,-1,1.8,78.3
